"Timestamp","Barometric Pressure Hecto Pascals","Wind direction minimum Degrees","Wind direction average Degrees","Wind direction maximum Degrees","Wind speed minimum m/s","Wind speed average m/s","Wind speed maximum m/s","Air temperature Celsius","Internal temperature Celsius","Relative humidity  % RH","Rain accumulation  Millimeters","Rain duration Hours","Rain intensity mm/h","Hail accumulation Count","Hail duration ","Hail intensity  -","Rain peak intensity mm/h","Hail peak intensity ","Water level Meters","Solar radiation W/m^2","Heating temperature Celsius","Heating voltage Volts","Supply voltage Volts","3.5V ref. voltage Volts"
1682055158000,1016.9,78,92,103,2.9,3.5,4.1,24.9,24.9,76.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.24252237575757585,-0.00479256,0,0,13.3,3.623
1682055459000,1016.9,95,105,120,1.6,2.2,3.1,24.8,24.8,79.2,24.76,3.0083333333333333,0,0,0,0,62,0,-0.2551175757575761,-0.00429859,0,0,13.3,3.623
1682055760000,1016.8,94,103,114,2.2,2.9,3.3,24.7,24.7,78.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.26879883636363644,-0.005276019999999999,0,0,13.3,3.624
1682056061000,1016.8,83,91,101,2.9,3.1,3.3,24.7,24.7,78.1,24.76,3.0083333333333333,0,0,0,0,62,0,-0.28845032727272724,-0.004466749999999999,0,0,13.3,3.623
1682056362000,1016.5,70,78,92,2.7,2.9,3.4,24.8,24.8,77.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3119806060606063,-0.0026800500000000002,0,0,13.3,3.623
1682056663000,1016.5,73,90,93,5.6,6,6.4,24.7,24.7,77,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3277471030303034,-0.004466749999999999,0,0,13.3,3.623
1682056964000,1016.5,54,73,81,3.2,3.7,4.1,24.8,24.8,78.2,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3446493090909093,-0.0034893199999999997,0,0,13.3,3.623
1682057265000,1016.5,83,90,97,4.2,4.7,5.3,24.7,24.7,77.2,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3598944969696971,-0.00397278,0,0,13.2,3.623
1682057566000,1016.5,77,82,88,3.8,4.5,5.8,24.7,24.7,76.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.38172121212121235,-0.0046244,0,0,13.3,3.624
1682057867000,1016.4,54,78,94,3.3,3.9,4.8,24.6,24.6,75.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.38844547878787905,-0.0028377,0,0,13.3,3.622
1682058168000,1016.3,96,102,109,4.4,4.5,4.9,24.6,24.6,75.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.4082366060606062,-0.00316351,0,0,13.3,3.622
1682058469000,1016.3,24,35,41,2,2.8,3.3,24.7,24.7,76.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.420831806060606,-0.00218608,0,0,13.3,3.623
1682058770000,1016.2,65,83,93,2.4,2.9,3.9,24.6,24.6,75.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.42954201212121257,-0.00365748,0,0,13.2,3.623
1682059071000,1016.3,86,90,100,2.3,2.7,3,24.7,24.7,76.5,24.76,3.0083333333333333,0,0,0,0,62,0,-0.4558215757575761,-0.004466749999999999,0,0,13.2,3.623
1682059372000,1016.2,59,75,87,1.7,2.2,2.5,24.5,24.5,75.3,24.76,3.0083333333333333,0,0,0,0,62,0,-0.4519396848484849,-0.00365748,0,0,13.2,3.623
1682059673000,1016.2,84,94,105,2.4,3.2,3.6,24.6,24.6,75.3,24.76,3.0083333333333333,0,0,0,0,62,0,-0.47551650909090926,-0.00316351,0,0,13.3,3.623
1682059975000,1016.1,47,61,69,2.6,4.4,5.7,24.7,24.7,75.5,24.76,3.0083333333333333,0,0,0,0,62,0,-0.47920911515151543,-0.004466749999999999,0,0,13.2,3.623
1682060275000,1016.1,39,49,53,2.8,3.1,3.3,24.7,24.7,75,24.76,3.0083333333333333,0,0,0,0,62,0,-0.48460838787878835,-0.0034893199999999997,0,0,13.2,3.623
1682060576000,1016,93,97,104,1.7,2.2,2.7,24.8,24.8,76.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.49161503030303066,-0.00429859,0,0,13.3,3.623
1682060877000,1016,53,64,76,2.1,2.3,2.5,24.7,24.7,77,24.76,3.0083333333333333,0,0,0,0,62,0,-0.49469323636363693,-0.00365748,0,0,13.3,3.622
1682061178000,1015.9,41,49,59,2.2,2.8,3.3,24.6,24.6,76.1,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5154307878787878,-0.0046244,0,0,13.2,3.623
1682061480000,1015.9,20,33,50,2.9,3.5,3.9,24.8,24.8,77.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5118809212121214,-0.00381513,0,0,13.3,3.622
1682061780000,1015.8,81,89,99,2.5,3.3,3.7,24.7,24.7,77,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5145774545454547,-0.00300586,0,0,13.2,3.623
1682062081000,1015.8,122,71,340,0.5,1.3,2,24.7,24.7,77.5,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5292082424242426,-0.00511837,0,0,13.2,3.623
1682062383000,1015.7,120,136,151,2.6,3.1,3.4,24.7,24.7,77,24.76,3.0083333333333333,0,0,0,0,62,0,-0.53138656969697,-0.00397278,0,0,13.2,3.622
1682062684000,1015.8,36,58,72,0.7,0.9,1.2,24.7,24.7,76.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5355073939393944,-0.00414094,0,0,13.2,3.623
1682062984000,1015.7,39,48,60,2.5,2.9,3.5,24.7,24.7,75.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5265086060606059,-0.00316351,0,0,13.3,3.622
1682063286000,1015.6,49,54,67,1.2,2.7,3.2,24.8,24.8,74.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5369751272727274,-0.004466749999999999,0,0,13.3,3.623
1682063586000,1015.7,75,88,107,1.7,2,2.5,24.9,24.9,76.3,24.76,3.0083333333333333,0,0,0,0,62,0,-0.533232872727273,-0.00414094,0,0,13.2,3.624
1682063887000,1015.7,53,69,91,1.3,1.8,2.6,24.8,24.8,74.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5344182303030305,-0.00397278,0,0,13.2,3.623
1682064188000,1015.7,76,88,94,3.6,3.8,4.1,24.8,24.8,75.3,24.76,3.0083333333333333,0,0,0,0,62,0,-0.534322036363637,-0.00365748,0,0,13.2,3.623
1682064489000,1015.5,45,55,65,1.4,2.4,3.1,24.8,24.8,74.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.545117478787879,-0.00381513,0,0,13.2,3.622
1682064790000,1015.6,57,62,77,1.4,1.8,2.3,24.8,24.8,75.3,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5175129212121212,-0.00495021,0,0,13.2,3.623
1682065092000,1015.7,67,83,103,1,2.8,3.8,24.8,24.8,75.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5298257454545454,-0.00429859,0,0,13.2,3.623
1682065393000,1015.5,51,56,60,2.8,3.2,3.4,24.8,24.8,75.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5204483878787882,-0.0046244,0,0,13.2,3.624
1682065693000,1015.4,47,64,74,2.9,3.2,3.7,24.9,24.9,76.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5082348606060609,-0.00365748,0,0,13.2,3.623
1682065995000,1015.4,37,63,83,1.8,2.3,2.7,24.8,24.8,74.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.5008000000000004,-0.00381513,0,0,13.3,3.623
1682066296000,1015.4,86,100,109,2.5,2.7,3,24.8,24.8,73.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.48716528484848487,-0.00333167,0,0,13.2,3.623
1682066596000,1015.3,69,73,85,1.7,2.1,2.6,24.9,24.9,74.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.47793066666666695,-0.004466749999999999,0,0,13.2,3.623
1682066897000,1015.3,63,65,67,3,3.1,3.3,24.8,24.8,74.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.4692204606060608,-0.00414094,0,0,13.2,3.622
1682067198000,1015.3,51,55,59,1.6,1.8,2.4,24.8,24.8,74.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.46737415757575773,-0.00429859,0,0,13.2,3.623
1682067499000,1015.3,29,47,67,1.6,1.9,2.3,24.7,24.7,74.1,24.76,3.0083333333333333,0,0,0,0,62,0,-0.44526196363636394,-0.00429859,0,0,13.2,3.623
1682067800000,1015.3,58,63,71,2.1,2.3,2.5,24.7,24.7,73.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.45127563636363677,-0.00365748,0,0,13.2,3.623
1682068101000,1015.3,49,88,119,1.1,1.4,1.7,24.7,24.7,73.5,24.76,3.0083333333333333,0,0,0,0,62,0,-0.4221102545454545,-0.0034893199999999997,0,0,13.2,3.624
1682068403000,1015.3,86,99,116,2,2.3,2.6,24.8,24.8,73.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.4267492848484853,-0.0046244,0,0,13.2,3.623
1682068703000,1015.4,28,58,81,1.7,1.9,2.1,24.8,24.8,73.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3941736727272729,-0.00365748,0,0,13.2,3.624
1682069004000,1015.5,63,70,80,2.1,2.4,2.6,24.7,24.7,73.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3920449939393942,-0.0034893199999999997,0,0,13.2,3.623
1682069306000,1015.5,62,78,91,2.6,3.4,3.9,24.8,24.8,73.5,24.76,3.0083333333333333,0,0,0,0,62,0,-0.36231175757575773,-0.00479256,0,0,13.2,3.623
1682069607000,1015.5,66,74,90,1.4,1.7,2,24.8,24.8,73.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3528878545454548,-0.00381513,0,0,13.2,3.623
1682069908000,1015.5,58,74,92,2.3,2.9,3.6,24.8,24.8,72.7,24.76,3.0083333333333333,0,0,0,0,62,0,-0.33835326060606086,-0.0018602699999999998,0,0,13.2,3.623
1682070208000,1015.5,74,88,101,2.1,2.4,2.6,24.8,24.8,72.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.32126176969696996,-0.00333167,0,0,13.2,3.622
1682070510000,1015.5,32,49,61,1.7,1.9,2.3,24.9,24.9,72.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.3138269090909094,-0.0034893199999999997,0,0,13.2,3.623
1682070810000,1015.5,55,65,76,2,2.4,2.6,24.8,24.8,73.4,24.76,3.0083333333333333,0,0,0,0,62,0,-0.2937999515151515,-0.00333167,0,0,13.2,3.623
1682071112000,1015.5,31,44,55,2.2,2.5,2.8,24.9,24.9,74.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.28683985454545446,-0.00429859,0,0,13.2,3.617
1682071413000,1015.6,64,74,87,2,2.5,2.9,24.8,24.8,74.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.2660526545454549,-0.00333167,0,0,13.2,3.623
1682071714000,1015.5,18,28,45,2.1,2.3,2.4,24.7,24.7,74.2,24.76,3.0083333333333333,0,0,0,0,62,0,-0.25194627878787923,-0.00414094,0,0,13.2,3.623
1682072015000,1015.6,61,70,75,2.8,3.5,4,24.7,24.7,73.8,24.76,3.0083333333333333,0,0,0,0,62,0,-0.23451966060606066,-0.00429859,0,0,13.2,3.623
1682072315000,1015.5,59,75,89,0.8,0.9,1.2,24.7,24.7,74,24.76,3.0083333333333333,0,0,0,0,62,0,-0.22590254545454602,-0.00381513,0,0,13.2,3.623
1682072617000,1015.6,43,48,57,2.4,2.6,2.8,24.8,24.8,74.1,24.76,3.0083333333333333,0,0,0,0,62,0,-0.204125478787879,-0.00495021,0,0,13.2,3.623
1682072918000,1015.6,8,30,43,1.5,2.1,2.6,24.8,24.8,74.2,24.76,3.0083333333333333,0,0,0,0,62,0,-0.19422991515151544,-0.00365748,0,0,13.2,3.622
1682073219000,1015.7,47,60,70,2.5,2.7,2.9,24.7,24.7,74.3,24.76,3.0083333333333333,0,0,0,0,62,0,-0.17221081212121225,-0.00251189,0,0,13.2,3.623
1682073520000,1015.6,64,73,80,1.1,1.5,1.7,24.8,24.8,74.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.15971180606060598,0.0072518999999999995,0,0,13.2,3.623
1682073821000,1015.6,39,60,81,1.7,2.3,3.2,24.8,24.8,73.9,24.76,3.0083333333333333,0,0,0,0,62,0,-0.1361815272727278,0.02482462,0,0,13.2,3.622
1682074122000,1015.7,69,78,87,2.1,2.3,2.5,24.8,24.8,74.5,24.76,3.0083333333333333,0,0,0,0,62,0,-0.13163558787878804,0.05282326,0,0,13.2,3.624
1682074423000,1015.7,47,56,64,2.4,3.3,3.9,24.8,24.8,74.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.11421207272727285,0.0944849,0,0,13.2,3.623
1682074724000,1015.7,64,71,81,1.8,1.9,2.3,24.8,24.8,75.1,24.76,3.0083333333333333,0,0,0,0,62,0,-0.09645653333333337,0.16202216,0,0,13.2,3.623
1682075025000,1015.8,44,53,70,3,3.9,4.3,24.8,24.8,74,24.76,3.0083333333333333,0,0,0,0,62,0,-0.07140887272727303,0.23965953,0,0,13.2,3.624
1682075326000,1015.8,23,42,62,1.6,1.9,2.1,24.8,24.8,75,24.76,3.0083333333333333,0,0,0,0,62,0,-0.07567243636363674,0.58907499,0,0,13.2,3.623
1682075627000,1015.8,44,71,82,2.1,2.8,3.4,24.8,24.8,74.3,24.76,3.0083333333333333,0,0,0,0,62,0,-0.03206555151515178,0.77672053,0,0,13.3,3.623
1682075928000,1015.8,35,45,55,3.6,4.4,5.4,24.9,24.9,73.6,24.76,3.0083333333333333,0,0,0,0,62,0,-0.048399903030303504,1.15055072,0,0,13.3,3.624
1682076229000,1015.9,19,41,56,3,3.3,3.9,24.9,24.9,73.1,24.76,3.0083333333333333,0,0,0,0,62,0,-0.007585745454545378,0.8860875899999999,0,0,13.3,3.623
1682076530000,1015.9,57,68,82,1.7,2.4,3,25,25,73.8,24.76,3.0083333333333333,0,0,0,0,62,0,0.0033493333333332043,1.56295261,0,0,13.3,3.624
1682076831000,1015.9,29,41,57,2,2.3,2.6,25.1,25.1,75.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.03682482424242428,1.8495498,0,0,13.3,3.62
1682077132000,1015.9,1,47,187,0.4,1.3,1.8,25,25,73.5,24.76,3.0083333333333333,0,0,0,0,62,0,0.03583185454545457,1.90879467,0,0,13.3,3.622
1682077433000,1016,58,76,94,2.7,3.6,4.3,25,25,72.9,24.76,3.0083333333333333,0,0,0,0,62,0,0.05893701818181807,2.18058327,0,0,13.3,3.623
1682077734000,1015.9,63,72,76,2.4,2.8,3.8,25.1,25.1,72,24.76,3.0083333333333333,0,0,0,0,62,0,0.06892567272727246,2.4360918799999998,0,0,13.3,3.623
1682078035000,1015.9,26,29,32,2.4,2.5,2.7,25.1,25.1,72.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.07115054545454536,2.68005,0,0,13.3,3.622
1682078336000,1015.9,32,41,60,3.5,4.1,4.8,25.1,25.1,71.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.09373750303030293,2.9511869799999997,0,0,13.3,3.623
1682078637000,1015.9,59,68,84,1.7,1.9,2.2,25.3,25.3,72,24.76,3.0083333333333333,0,0,0,0,62,0,0.10727602424242377,3.29198424,0,0,13.3,3.622
1682078938000,1015.9,62,71,75,1.9,2,2,25.3,25.3,70.1,24.76,3.0083333333333333,0,0,0,0,62,0,0.12574215757575735,3.49134843,0,0,13.3,3.622
1682079239000,1016,71,76,88,2.1,2.2,2.5,25.4,25.4,71.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.14634007272727256,3.9398836999999998,0,0,13.3,3.623
1682079540000,1015.9,9,41,51,1.1,1.8,2.2,25.3,25.3,70.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.15074327272727261,4.27383895,0,0,13.3,3.622
1682079841000,1016,60,67,77,3.1,3.4,3.8,25.3,25.3,68.8,24.76,3.0083333333333333,0,0,0,0,62,0,0.1653709575757576,4.5641777,0,0,13.3,3.623
1682080142000,1016,23,38,50,3.6,4,4.3,25.3,25.3,68.8,24.76,3.0083333333333333,0,0,0,0,62,0,0.17971936969696944,4.95558061,0,0,13.3,3.623
1682080443000,1016.1,47,56,73,1.1,1.5,1.7,25.4,25.4,70,24.76,3.0083333333333333,0,0,0,0,62,0,0.18743660606060564,1.64579243,0,0,13.4,3.623
1682080744000,1015.9,32,38,45,3,3.5,3.7,25.4,25.4,69.8,24.76,3.0083333333333333,0,0,0,0,62,0,0.20500286060606032,6.4248681,0,0,13.4,3.623
1682081045000,1016,83,86,92,2.3,2.5,2.7,25.6,25.6,70.4,24.76,3.0083333333333333,0,0,0,0,62,0,0.20954569696969694,7.30468122,0,0,13.4,3.623
1682081346000,1015.9,41,71,82,2.8,3.4,4,25.6,25.6,69.2,24.76,3.0083333333333333,0,0,0,0,62,0,0.22043733333333315,6.896998320000001,0,0,13.4,3.622
1682081647000,1015.9,61,67,79,3.3,3.8,4.2,25.5,25.5,68.5,24.76,3.0083333333333333,0,0,0,0,62,0,0.22782254545454506,2.73977833,0,0,13.4,3.622
1682081948000,1016,44,54,66,1,1.5,1.9,25.4,25.4,69.2,24.76,3.0083333333333333,0,0,0,0,62,0,0.2388538181818176,7.77892395,0,0,13.5,3.623
1682082249000,1016,50,27,0,0.8,1.6,2.5,25.7,25.7,70.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.2531060363636364,6.479383469999999,0,0,13.5,3.624
1682082550000,1016.1,47,59,72,2.8,3.1,3.2,25.6,25.6,69.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.255427103030303,7.95599643,0,0,13.5,3.622
1682082851000,1016.2,73,85,95,1.8,2.1,2.3,25.5,25.5,67.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.2578878060606058,7.77274407,0,0,13.4,3.622
1682083152000,1016.1,64,80,92,2.5,3.3,3.9,25.6,25.6,68.1,24.76,3.0083333333333333,0,0,0,0,62,0,0.2624337454545451,7.721476289999999,0,0,13.4,3.622
1682083453000,1016.2,23,27,32,3.5,4,4.3,25.6,25.6,67.7,24.76,3.0083333333333333,0,0,0,0,62,0,0.27838952727272703,8.493057429999999,0,0,13.5,3.622
1682083754000,1016.1,79,83,86,2.4,2.7,3.3,25.6,25.6,68.1,24.76,3.0083333333333333,0,0,0,0,62,0,0.2727078787878785,8.82132677,0,0,13.5,3.622
1682084055000,1016.1,2,34,52,1.2,2.1,3.2,25.7,25.7,68.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.27985726060606053,8.975445409999999,0,0,13.5,3.622
1682084356000,1016.1,37,47,55,1.5,1.7,2.2,25.8,25.8,69.9,24.76,3.0083333333333333,0,0,0,0,62,0,0.27540751515151474,9.10662072,0,0,13.5,3.622
1682084657000,1016.1,47,58,74,1.9,2.2,2.5,25.8,25.8,68.9,24.76,3.0083333333333333,0,0,0,0,62,0,0.27673250909090896,9.443834070000001,0,0,13.5,3.622
1682084957000,1016.1,62,74,85,3.4,3.8,4.4,25.7,25.7,67.7,24.76,3.0083333333333333,0,0,0,0,62,0,0.2773965575757573,9.74817214,0,0,13.5,3.623
1682085259000,1016.1,46,55,62,2.7,3.3,3.6,25.9,25.9,70.1,24.76,3.0083333333333333,0,0,0,0,62,0,0.27971452121212104,10.29858084,0,0,13.5,3.622
1682085560000,1016.2,58,64,72,2.7,2.9,3,25.6,25.6,69.1,24.76,3.0083333333333333,0,0,0,0,62,0,0.27767893333333316,10.25838009,0,0,13.5,3.622
1682085861000,1016.2,31,20,356,2.1,3.2,3.8,25.6,25.6,67.7,24.76,3.0083333333333333,0,0,0,0,62,0,0.27734690909090887,10.46506975,0,0,13.5,3.622
1682086162000,1016.1,63,40,0,1.4,2.5,3,25.7,25.7,68.3,24.76,3.0083333333333333,0,0,0,0,62,0,0.26944038787878744,10.69421928,0,0,13.5,3.622
1682086463000,1016.2,53,73,92,4.2,4.5,4.8,25.7,25.7,67.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.26863670303030296,10.99709646,0,0,13.5,3.623
1682086764000,1016.3,26,48,78,1.5,1.7,2,25.7,25.7,68.1,24.76,3.0083333333333333,0,0,0,0,62,0,0.2642800484848482,11.433419109999999,0,0,13.6,3.622
1682087065000,1016.3,76,81,86,3.6,3.9,4.2,25.8,25.8,67.4,24.76,3.0083333333333333,0,0,0,0,62,0,0.25727340606060567,11.48761918,0,0,13.6,3.622
1682087366000,1016.3,17,82,173,0.9,1,1.5,25.7,25.7,67.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.24515296969696942,11.81115902,0,0,13.6,3.622
1682087667000,1016.2,26,40,52,1.5,2.6,3.3,25.9,25.9,70,24.76,3.0083333333333333,0,0,0,0,62,0,0.2492706909090907,13.34000668,0,0,13.7,3.622
1682087968000,1016.2,63,69,74,2.9,3.3,3.7,25.7,25.7,69.7,24.76,3.0083333333333333,0,0,0,0,62,0,0.23748227878787875,12.781126919999998,0,0,13.8,3.622
1682088269000,1016.3,63,73,78,2,2.3,2.6,25.8,25.8,69.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.2098311757575757,12.99123233,0,0,13.9,3.622
1682088571000,1016.2,50,65,78,2.7,3.3,3.5,25.8,25.8,68.5,24.76,3.0083333333333333,0,0,0,0,62,0,0.21063486060606063,3.97682635,0,0,13.7,3.622
1682088871000,1016.2,38,61,80,2.1,2.2,2.6,25.7,25.7,69.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.19150778181818162,12.212651529999999,0,0,13.7,3.623
1682089172000,1016.3,43,52,63,2,2.2,2.5,25.7,25.7,69.4,24.76,3.0083333333333333,0,0,0,0,62,0,0.19358991515151525,13.49493459,0,0,13.7,3.622
1682089473000,1016.3,6,17,38,2.1,2.6,2.8,25.9,25.9,68.5,24.76,3.0083333333333333,0,0,0,0,62,0,0.17995519999999998,13.693006050000001,0,0,13.8,3.622
1682089774000,1016.3,85,92,101,2.9,3.4,4,25.8,25.8,67.9,24.76,3.0083333333333333,0,0,0,0,62,0,0.15580741818181787,13.504866539999998,0,0,13.9,3.623
1682090075000,1016.3,42,49,58,2.8,2.9,3.2,25.8,25.8,66.1,24.76,3.0083333333333333,0,0,0,0,62,0,0.13336630303030272,13.55335968,0,0,13.9,3.622
1682090376000,1016.3,23,62,99,1.5,1.9,2.8,25.8,25.8,67.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.1316130909090909,13.84533799,0,0,13.9,3.622
1682090677000,1016.3,35,45,54,2.6,3.4,3.6,26,26,66.5,24.76,3.0083333333333333,0,0,0,0,62,0,0.11338589090909057,13.77681279,0,0,14,3.622
1682090978000,1016.3,48,54,62,2.2,2.4,2.4,25.8,25.8,65.9,24.76,3.0083333333333333,0,0,0,0,62,0,0.11106482424242392,13.88358388,0,0,13.8,3.622
1682091279000,1016.2,22,39,69,1.8,2.2,2.4,25.9,25.9,67.2,24.76,3.0083333333333333,0,0,0,0,62,0,0.07546065454545436,14.01963583,0,0,13.8,3.622
1682091580000,1016.3,17,28,39,3,3.2,3.5,25.9,25.9,67.4,24.76,3.0083333333333333,0,0,0,0,62,0,0.07223970909090904,14.167248779999998,0,0,13.7,3.622
1682091881000,1016.3,73,85,90,3.3,3.4,3.7,25.9,25.9,67.5,24.76,3.0083333333333333,0,0,0,0,62,0,0.04662729696969703,14.30103057,0,0,13.7,3.622
1682092182000,1016.3,67,75,85,3.3,3.4,3.9,26,26,67.4,24.76,3.0083333333333333,0,0,0,0,62,0,0.028682472727272312,14.52642803,0,0,13.7,3.622
1682092484000,1016.2,32,42,53,3.4,3.9,4.4,25.8,25.8,66.6,24.76,3.0083333333333333,0,0,0,0,62,0,0.016087272727272728,14.68560198,0,0,13.7,3.622
